year,make,model,variant,body_type,odometer,transmission,rego,price,fuel_type,location,url,scrape_date,canonical_tag,canonical_reason
2012,Toyota,Corolla,ASCENT SPORT,Hatch,156697,Manual,,11990,Unleaded,VIC,car/14847055/toyota/corolla/vic/seaford/hatchback,2026-01-25T15:33:31,,
2016,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,250377,Automatic,,25999,Diesel,VIC,car/14864882/toyota/hilux/vic/dandenong-south/dual-cab,2026-01-25T15:33:31,,
2016,Toyota,Hilux,Sr5 (4X4),Dual Cab Utility,289973,Automatic,,31999,Diesel,VIC,car/14892745/toyota/hilux/vic/dandenong-south/dual-cab,2026-01-25T15:33:31,,
2020,Toyota,Landcruiser,Lc200 Vx (4X4),Wagon,184390,Automatic,,93990,Diesel,VIC,car/14871913/toyota/landcruiser/vic/frankston/suv,2026-01-25T15:33:31,,
2010,Toyota,Hilux,Workmate,Cab Chassis,177000,Automatic,2026-10-15,15499,Unleaded,VIC,car/14833805/toyota/hilux/vic/dandenong/single-cab,2026-01-25T15:33:31,,
2019,Toyota,Corolla,Ascent Sport,Hatchback,91037,Automatic,2026-08-21,24999,Unleaded,VIC,car/14911675/toyota/corolla/vic/melton/hatchback,2026-01-25T15:33:31,,
2021,Toyota,Landcruiser 70 Series,WORKMATE,Ute Tray,172516,Manual,2026-02-20,62999,Diesel,VIC,car/14821860/toyota/landcruiser-70-series/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2019,Toyota,Vitz,F (HYBRID),Hatch,29707,Automatic,,18990,Hybrid,VIC,car/14792585/toyota/vitz/vic/carrum-downs/hatchback,2026-01-25T15:33:31,,
2017,Toyota,Corolla,Hybrid,Hatchback,61964,Automatic,,22990,Hybrid,VIC,car/14837135/toyota/corolla/vic/frankston/hatchback,2026-01-25T15:33:31,,
2015,Toyota,Landcruiser,Workmate (4X4),Double Cab Chassis,224915,Manual,,63999,Diesel,VIC,car/14907088/toyota/landcruiser/vic/dandenong-south/dual-cab,2026-01-25T15:33:31,,
2020,Toyota,Landcruiser 70 Series,WORKMATE,Ute Tray,237744,Manual,,56999,Diesel,VIC,car/14864993/toyota/landcruiser-70-series/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2022,Toyota,Corolla,Zr Hybrid,Hatchback,50419,Automatic,2026-02-28,34990,Hybrid,VIC,car/14858968/toyota/corolla/vic/sunbury/hatchback,2026-01-25T15:33:31,,
2006,Toyota,Corolla,Ascent,Sedan,282000,Automatic,2026-02-01,6500,Unleaded,VIC,car/14815605/toyota/corolla/vic/dandenong/sedan,2026-01-25T15:33:31,,
2017,Toyota,Landcruiser,WORKMATE (4X4),Ute Tray,103309,Manual,2026-03-16,54999,Diesel,VIC,car/14784814/toyota/landcruiser/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2013,Toyota,RAV4,Gxl (4X4),Wagon,137960,Automatic,2026-08-07,18990,Diesel,VIC,car/14770978/toyota/rav4/vic/seaford/suv,2026-01-25T15:33:31,,
2010,Toyota,Landcruiser,Workmate (4X4),Cab Chassis,274951,Manual,,39999,Diesel,VIC,car/14840382/toyota/landcruiser/vic/dandenong-south/single-cab,2026-01-25T15:33:31,,
2016,Toyota,Landcruiser,WORKMATE,Ute Tray,374166,Manual,,39999,Diesel,VIC,car/14826420/toyota/landcruiser/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2006,Toyota,Corolla,Ascent Seca,Hatchback,250000,Automatic,2025-12-27,6899,Unleaded,VIC,car/14801749/toyota/corolla/vic/dandenong/hatchback,2026-01-25T15:33:31,,
2020,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,89051,Automatic,2026-01-18,52990,Diesel,VIC,car/14871825/toyota/hilux/vic/sunbury/dual-cab,2026-01-25T15:33:31,,
2019,Toyota,Landcruiser,Lc200 Gx (4X4),Wagon,311374,Automatic,,49999,Diesel,VIC,car/14871966/toyota/landcruiser/vic/dandenong-south/suv,2026-01-25T15:33:31,,
2022,Toyota,Granvia,Vx (6 Seats),Wagon,73129,Automatic,,68990,Diesel,VIC,car/14898250/toyota/granvia/vic/narre-warren/people-mover,2026-01-25T15:33:31,,
2019,Toyota,Yaris,Ascent,Hatchback,66508,Automatic,2026-03-16,19990,Unleaded,VIC,car/14926760/toyota/yaris/vic/camberwell/hatchback,2026-01-25T15:33:31,,
2021,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,72983,Automatic,2026-04-10,56777,Diesel,VIC,car/14926116/toyota/hilux/vic/heidelberg/dual-cab,2026-01-25T15:33:31,,
2016,Toyota,RAV4,Gxl (2Wd),Wagon,104853,Automatic,,27990,Unleaded,VIC,car/14925845/toyota/rav4/vic/nunawading/suv,2026-01-25T15:33:31,,
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,114004,Automatic,,35990,Hybrid,VIC,car/14926762/toyota/rav4/vic/camberwell/suv,2026-01-25T15:33:31,,
2016,Toyota,Yaris,Ascent,Hatchback,72327,Automatic,2026-04-20,18990,Unleaded,VIC,car/14924934/toyota/yaris/vic/camberwell/hatchback,2026-01-25T15:33:31,,
2022,Toyota,Camry,Ascent,Sedan,94691,Automatic,,27990,Premium,VIC,car/14924442/toyota/camry/vic/nunawading/sedan,2026-01-25T15:33:31,,
2023,Toyota,Camry,Ascent,Sedan,55305,Automatic,,34888,Premium,VIC,car/14918552/toyota/camry/vic/narre-warren/sedan,2026-01-25T15:33:31,,
2007,Toyota,Corolla,Ascent,Sedan,259000,Automatic,2026-01-08,8000,Unleaded,VIC,car/14912868/toyota/corolla/vic/dandenong/sedan,2026-01-25T15:33:31,,
2024,Toyota,Camry,Ascent,Sedan,52490,Automatic,,34990,Premium,VIC,car/14897779/toyota/camry/vic/narre-warren/sedan,2026-01-25T15:33:31,,
2016,Toyota,HiAce,KDH221R,Commercial,160244,Automatic,,27999,Diesel,VIC,car/14864359/toyota/hiace/vic/dandenong-south/van,2026-01-25T15:33:31,,
2025,Toyota,Yaris Cross,Gx Hybrid,Wagon,18143,Automatic,,36990,Hybrid,VIC,car/14871905/toyota/yaris-cross/vic/frankston/suv,2026-01-25T15:33:31,,
2021,Toyota,Hilux,Workmate,Cab Chassis,90393,Manual,,25990,Unleaded,VIC,car/14875218/toyota/hilux/vic/narre-warren/single-cab,2026-01-25T15:33:31,,
2022,Toyota,Landcruiser,Lc300 Sahara Zx (4X4),Wagon,35121,Automatic,,135333,Diesel,VIC,car/14815153/toyota/landcruiser/vic/narre-warren/suv,2026-01-25T15:33:31,,
2022,Toyota,Kluger,Grande Hybrid Awd,Wagon,40082,Automatic,,69990,Hybrid,VIC,car/14908969/toyota/kluger/vic/narre-warren/suv,2026-01-25T15:33:31,,
2022,Toyota,Hilux,Sr (4X4),Double Cab Chassis,150070,Automatic,,44990,Diesel,VIC,car/14911395/toyota/hilux/vic/frankston/dual-cab,2026-01-25T15:33:31,,
2019,Toyota,Hilux,Rugged X (4X4),Double Cab Pick Up,29865,Automatic,,59990,Diesel,VIC,car/14898253/toyota/hilux/vic/narre-warren/dual-cab,2026-01-25T15:33:31,,
2022,Toyota,RAV4,Gx (2Wd),Wagon,64572,Automatic,,35990,Unleaded,VIC,car/14851839/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2017,Toyota,Hilux,Trd White (4X4),Dual Cab Utility,176257,Automatic,,39999,Diesel,VIC,car/14789284/toyota/hilux/vic/melton/dual-cab,2026-01-25T15:33:31,,
2025,Toyota,Hilux,Workmate (4X2),Cab Chassis,6833,Manual,,35990,Unleaded,VIC,car/14883544/toyota/hilux/vic/frankston/single-cab,2026-01-25T15:33:31,,
2007,Toyota,Aurion,Presara,Sedan,164315,Automatic,2026-02-28,10500,Unleaded,VIC,car/14864494/toyota/aurion/vic/upper-ferntree-gully/sedan,2026-01-25T15:33:31,,
2013,Toyota,Kluger,Kx-R (Fwd) 5 Seat,Wagon,225000,Automatic,,13990,Unleaded,VIC,car/14916198/toyota/kluger/vic/cranbourne-west/suv,2026-01-25T15:33:31,,
2022,Toyota,Landcruiser Prado,Vx,Wagon,181419,Automatic,,62990,Diesel,VIC,car/14882973/toyota/landcruiser-prado/vic/frankston/suv,2026-01-25T15:33:31,,
2018,Toyota,Hilux,Sr Hi-Rider,Dual Cab Utility,134315,Automatic,2026-07-22,34999,Diesel,VIC,car/14813673/toyota/hilux/vic/melton/dual-cab,2026-01-25T15:33:31,,
2019,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,66756,Automatic,,26990,Hybrid,VIC,car/14892925/toyota/corolla/vic/frankston/hatchback,2026-01-25T15:33:31,,
2018,Toyota,Landcruiser,GXL,SUV,375014,Automatic,,54999,Diesel,VIC,car/14856428/toyota/landcruiser/vic/dandenong-south/suv,2026-01-25T15:33:31,,
2021,Toyota,Landcruiser,Lc300 Sahara (4X4),Wagon,41789,Automatic,,128490,Diesel,VIC,car/14837136/toyota/landcruiser/vic/frankston/suv,2026-01-25T15:33:31,,
2021,Toyota,Camry,Ascent,Sedan,100518,Automatic,,29990,Premium,VIC,car/14924684/toyota/camry/vic/frankston/sedan,2026-01-25T15:33:31,,
2021,Toyota,Landcruiser,Gxl,Wagon,39583,Manual,,124990,Diesel,VIC,car/14928494/toyota/landcruiser/vic/frankston/suv,2026-01-25T15:33:31,,
2016,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,215323,Automatic,2026-02-24,31950,Diesel,VIC,car/14927036/toyota/landcruiser-prado/vic/seaford/suv,2026-01-25T15:33:31,,
2018,Toyota,Hilux,WORKMATE (4X4),Ute Tray,133261,Automatic,,35888,Diesel,VIC,car/14924237/toyota/hilux/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2024,Toyota,Corolla,Ascent Sport,Hatchback,50839,Automatic,,28990,Unleaded,VIC,car/14921324/toyota/corolla/vic/narre-warren/hatchback,2026-01-25T15:33:31,,
2023,Toyota,Kluger,Gx Hybrid Awd,Wagon,71621,Automatic,,49990,Hybrid,VIC,car/14923886/toyota/kluger/vic/frankston/suv,2026-01-25T15:33:31,,
2018,Toyota,Camry,Sx,Sedan,104454,Automatic,2026-09-07,25800,Unleaded,VIC,car/14926332/toyota/camry/vic/berwick/sedan,2026-01-25T15:33:31,,
2020,Toyota,Corolla,Ascent Sport,Hatchback,79424,Automatic,2026-03-10,24999,Unleaded,VIC,car/14919250/toyota/corolla/vic/melton/hatchback,2026-01-25T15:33:31,,
2016,Toyota,Hilux,Sr5 (4X4),Dual Cab Utility,258806,Automatic,2026-02-24,29990,Diesel,VIC,car/14924162/toyota/hilux/vic/seaford/dual-cab,2026-01-25T15:33:31,,
2024,Toyota,Fortuner,Gx,Wagon,66057,Automatic,,52990,Diesel,VIC,car/14920234/toyota/fortuner/vic/sunbury/suv,2026-01-25T15:33:31,,
2017,Toyota,Camry,Altise,Sedan,154466,Automatic,,17990,Unleaded,VIC,car/14921325/toyota/camry/vic/narre-warren/sedan,2026-01-25T15:33:31,,
2014,Toyota,Hilux,Sr5 Black (4X4),Dual Cab Pick-up,138667,Manual,2026-12-31,39800,Diesel,VIC,car/14922480/toyota/hilux/vic/ferntree-gully/dual-cab,2026-01-25T15:33:31,,
2017,Toyota,Hilux,SR,Ute Tray,293855,Manual,2026-06-07,29888,Diesel,VIC,car/14922785/toyota/hilux/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2017,Toyota,Landcruiser,WORKMATE (4X4),Ute Tray,93411,Manual,,62999,Diesel,VIC,car/14924884/toyota/landcruiser/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2022,Toyota,Kluger,Grande Awd,Wagon,136807,Automatic,,39999,Premium,VIC,car/14921527/toyota/kluger/vic/melton/suv,2026-01-25T15:33:31,,
2018,Toyota,Yaris,Ascent,Hatchback,307464,Automatic,2026-04-24,8990,Unleaded,VIC,car/14919326/toyota/yaris/vic/seaford/hatchback,2026-01-25T15:33:31,,
2024,Toyota,Yaris Cross,Gx Hybrid,Wagon,47431,Automatic,,33990,Hybrid,VIC,car/14918340/toyota/yaris-cross/vic/narre-warren/suv,2026-01-25T15:33:31,,
2013,Toyota,RAV4,Cruiser (4X4),Wagon,180157,Automatic,2027-01-02,18999,Diesel,VIC,car/14928386/toyota/rav4/vic/dandenong/suv,2026-01-25T15:33:31,,
2010,Toyota,Corolla,Ascent,Hatchback,167000,Automatic,2025-07-20,11999,Unleaded,VIC,car/14928379/toyota/corolla/vic/dandenong/hatchback,2026-01-25T15:33:31,,
2024,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,27073,Automatic,,48990,Hybrid,VIC,car/14920385/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2015,Toyota,Corolla,Ascent,Hatchback,157092,Automatic,,15990,Unleaded,VIC,car/14913038/toyota/corolla/vic/narre-warren/hatchback,2026-01-25T15:33:31,,
2019,Toyota,RAV4,Gxl (2Wd),Wagon,30667,Automatic,,35490,Unleaded,VIC,car/14767677/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2019,Toyota,Landcruiser Prado,Vx (4X4),Wagon,186000,Automatic,2026-03-26,51950,Diesel,VIC,car/14896780/toyota/landcruiser-prado/vic/seaford/suv,2026-01-25T15:33:31,,
2018,Toyota,Hilux,SR (4X4),Ute Tray,235434,Manual,,28999,Diesel,VIC,car/14890803/toyota/hilux/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2022,Toyota,Landcruiser,Lc300 Sahara (4X4),Wagon,46881,Automatic,,128990,Diesel,VIC,car/14824800/toyota/landcruiser/vic/narre-warren/suv,2026-01-25T15:33:31,,
2017,Toyota,Landcruiser,GXL (4X4),SUV,363828,Automatic,2026-05-20,57999,Diesel,VIC,car/14841725/toyota/landcruiser/vic/dandenong-south/suv,2026-01-25T15:33:31,,
2022,Toyota,Hilux,Rugged X (4X4),Double Cab Pick Up,43332,Automatic,2026-03-11,65990,Diesel,VIC,car/14883413/toyota/hilux/vic/frankston/dual-cab,2026-01-25T15:33:31,,
2018,Toyota,Hilux,SR,Ute Tray,240808,Manual,,28888,Diesel,VIC,car/14892334/toyota/hilux/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2018,Toyota,Fortuner,Crusade,Wagon,74889,Automatic,,47990,Diesel,VIC,car/14907283/toyota/fortuner/vic/narre-warren/suv,2026-01-25T15:33:31,,
2022,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,102000,Automatic,,36990,Hybrid,VIC,car/14917304/toyota/rav4/vic/narre-warren/suv,2026-01-25T15:33:31,,
2014,Toyota,Camry,Altise,Sedan,129514,Automatic,2026-06-06,15990,Unleaded,VIC,car/14919298/toyota/camry/vic/ferntree-gully/sedan,2026-01-25T15:33:31,,
2021,Toyota,Hilux,Sr5 (4X4),Double Cab Chassis,123709,Automatic,,52990,Diesel,VIC,car/14918600/toyota/hilux/vic/frankston/dual-cab,2026-01-25T15:33:31,,
2024,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,10854,Automatic,2026-03-22,61950,Hybrid,VIC,car/14920509/toyota/rav4/vic/sunbury/suv,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,53725,Automatic,,40990,Hybrid,VIC,car/14920697/toyota/rav4/vic/narre-warren/suv,2026-01-25T15:33:31,,
2025,Toyota,Fortuner,Gx,Wagon,10530,Automatic,,59990,Diesel,VIC,car/14918599/toyota/fortuner/vic/frankston/suv,2026-01-25T15:33:31,,
2024,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,32918,Automatic,,58990,Hybrid,VIC,car/14918598/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2015,Toyota,Landcruiser,Workmate (4X4),Double Cab Chassis,183264,Manual,,64999,Diesel,VIC,car/14918288/toyota/landcruiser/vic/dandenong-south/dual-cab,2026-01-25T15:33:31,,
2020,Toyota,Hilux,SR,Ute Tray,76825,Automatic,,39999,Diesel,VIC,car/14894366/toyota/hilux/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2019,Toyota,Camry,Ascent Sport,Sedan,34556,Automatic,,28990,Unleaded,VIC,car/14921326/toyota/camry/vic/narre-warren/sedan,2026-01-25T15:33:31,,
2015,Toyota,Corolla,Ascent Sport,Hatchback,159084,Automatic,2026-05-29,15999,Unleaded,VIC,car/14927724/toyota/corolla/vic/dandenong/hatchback,2026-01-25T15:33:31,,
2010,Toyota,Camry,Hybrid,Sedan,267000,Automatic,2026-03-15,9999,Hybrid,VIC,car/14924131/toyota/camry/vic/nunawading/sedan,2026-01-25T15:33:31,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,41423,Automatic,2026-05-11,29777,Hybrid,VIC,car/14926346/toyota/corolla/vic/heidelberg/hatchback,2026-01-25T15:33:31,,
2017,Toyota,Hilux,Sr5 (4X4),Dual Cab Utility,164787,Automatic,2026-02-26,44888,Diesel,VIC,car/14928514/toyota/hilux/vic/moorabbin/dual-cab,2026-01-25T15:33:31,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,90803,Automatic,2026-05-15,27995,Hybrid,VIC,car/14925342/toyota/corolla/vic/burwood/sedan,2026-01-25T15:33:31,,
2013,Toyota,Corolla,Ascent Sport,Hatchback,124989,Automatic,2026-01-29,14888,Unleaded,VIC,car/14927284/toyota/corolla/vic/moorabbin/hatchback,2026-01-25T15:33:31,,
2018,Toyota,Kluger,Gxl (4X4),Wagon,100736,Automatic,2026-07-16,35480,Unleaded,VIC,car/14925232/toyota/kluger/vic/burwood/suv,2026-01-25T15:33:31,,
2020,Toyota,HiAce,Commuter (12 Seats),Bus,120097,Automatic,,52990,Diesel,VIC,car/14819056/toyota/hiace/vic/frankston/people-mover,2026-01-25T15:33:31,,
2024,Toyota,RAV4,Edge (Awd) Hybrid,Wagon,25881,Automatic,,59990,Hybrid,VIC,car/14833993/toyota/rav4/vic/narre-warren/suv,2026-01-25T15:33:31,,
2024,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,53331,Automatic,,44990,Hybrid,VIC,car/14882848/toyota/rav4/vic/narre-warren/suv,2026-01-25T15:33:31,,
2024,Toyota,Kluger,Gxl Hybrid Awd,Wagon,8758,Automatic,,68990,Hybrid,VIC,car/14866523/toyota/kluger/vic/narre-warren/suv,2026-01-25T15:33:31,,
2021,Toyota,HiAce,Lwb,Van,45550,Automatic,2026-09-08,49990,Diesel,VIC,car/14903636/toyota/hiace/vic/frankston/van,2026-01-25T15:33:31,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,55281,Automatic,,28990,Hybrid,VIC,car/14889793/toyota/corolla/vic/frankston/hatchback,2026-01-25T15:33:31,,
2022,Toyota,Camry,Ascent,Sedan,30177,Automatic,,34990,Premium,VIC,car/14875255/toyota/camry/vic/frankston/sedan,2026-01-25T15:33:31,,
2021,Toyota,Hilux,SR,Ute Tray,285352,Automatic,2025-12-20,31999,Diesel,VIC,car/14851683/toyota/hilux/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2012,Toyota,Hilux,Sr,Cab Chassis,153728,Manual,,19990,Diesel,VIC,car/14808678/toyota/hilux/vic/frankston/single-cab,2026-01-25T15:33:31,,
2024,Toyota,Hilux,Rogue 48V (4X4),Double Cab Pick Up,18422,Automatic,,74990,Hybrid,VIC,car/14834888/toyota/hilux/vic/narre-warren/dual-cab,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,107244,Automatic,,42990,Hybrid,VIC,car/14900052/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2023,Toyota,Landcruiser,Lc300 Vx (4X4),Wagon,130856,Automatic,,104990,Diesel,VIC,car/14891637/toyota/landcruiser/vic/sunbury/suv,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gxl (2Wd),Wagon,75126,Automatic,2026-04-07,36990,Unleaded,VIC,car/14790950/toyota/rav4/vic/sunbury/suv,2026-01-25T15:33:31,,
2020,Toyota,HiAce,Commuter (12 Seats),Bus,42178,Automatic,,117990,Diesel,VIC,car/14877630/toyota/hiace/vic/narre-warren/people-mover,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,67053,Automatic,2026-03-07,39999,Hybrid,VIC,car/14852825/toyota/rav4/vic/melton/suv,2026-01-25T15:33:31,,
2022,Toyota,C-HR,Gxl (2Wd),Wagon,17001,Automatic,2026-04-07,31880,Premium,VIC,car/14844778/toyota/c-hr/vic/sunbury/suv,2026-01-25T15:33:31,,
2016,Toyota,RAV4,Gx (4X4),Wagon,180914,Automatic,,19990,Diesel,VIC,car/14896443/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2019,Toyota,Landcruiser,WORKMATE (4X4),Ute Tray,179974,Manual,,59888,Diesel,VIC,car/14892754/toyota/landcruiser/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2022,Toyota,Kluger,Gxl Awd,Wagon,117712,Automatic,,42500,Premium,VIC,car/14904732/toyota/kluger/vic/narre-warren/suv,2026-01-25T15:33:31,,
2018,Toyota,Hilux,SR,Ute Tray,233116,Manual,,29999,Diesel,VIC,car/14865110/toyota/hilux/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2008,Toyota,RAV4,Cv (4X4),Wagon,232456,Automatic,2026-02-20,10490,Unleaded,VIC,car/14927471/toyota/rav4/vic/thomastown/suv,2026-01-25T15:33:31,,
2017,Toyota,Hilux,Sr (4X4),Dual Cab Utility,133062,Automatic,2026-03-05,39990,Diesel,VIC,car/14923992/toyota/hilux/vic/essendon-fields/dual-cab,2026-01-25T15:33:31,,
2018,Toyota,Corolla,Ascent Sport,Hatchback,53359,Automatic,2026-05-19,23995,Unleaded,VIC,car/14927361/toyota/corolla/vic/burwood/hatchback,2026-01-25T15:33:31,,
2015,Toyota,Kluger,Gx (4X2),Wagon,245154,Automatic,2026-06-02,16999,Unleaded,VIC,car/14923913/toyota/kluger/vic/avondale-heights/suv,2026-01-25T15:33:31,,
2016,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,220000,Automatic,,32999,Diesel,VIC,car/14921402/toyota/landcruiser-prado/vic/laverton-north/suv,2026-01-25T15:33:31,,
2022,Toyota,Hilux,Sr5 (4X4),Double Cab Chassis,74258,Automatic,,63588,Diesel,VIC,car/14922144/toyota/hilux/vic/oakleigh/dual-cab,2026-01-25T15:33:31,,
2021,Toyota,Hilux,WORKMATE,Ute Tray,220747,Automatic,,33999,Diesel,VIC,car/14868366/toyota/hilux/vic/dandenong-south/pickup,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,50678,Automatic,2026-01-11,41800,Hybrid,VIC,car/14911307/toyota/rav4/vic/berwick/suv,2026-01-25T15:33:31,,
2023,Toyota,Camry,Ascent,Sedan,67742,Automatic,,33990,Premium,VIC,car/14866052/toyota/camry/vic/frankston/sedan,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,31000,Automatic,,44990,Hybrid,VIC,car/14871295/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2024,Toyota,Kluger,Gx Hybrid Awd,Wagon,12278,Automatic,,61990,Hybrid,VIC,car/14887879/toyota/kluger/vic/narre-warren/suv,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,74484,Automatic,,41990,Hybrid,VIC,car/14892926/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,53070,Automatic,,44990,Hybrid,VIC,car/14911392/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2024,Toyota,Kluger,Gx Hybrid Awd,Wagon,22214,Automatic,,58990,Hybrid,VIC,car/14868304/toyota/kluger/vic/narre-warren/suv,2026-01-25T15:33:31,,
2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,9174,Automatic,,34990,Hybrid,VIC,car/14850693/toyota/corolla/vic/narre-warren/hatchback,2026-01-25T15:33:31,,
2023,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,46334,Automatic,,30990,Hybrid,VIC,car/14903422/toyota/corolla/vic/narre-warren/hatchback,2026-01-25T15:33:31,,
2024,Toyota,Kluger,Gx Hybrid Awd,Wagon,7186,Automatic,,62500,Hybrid,VIC,car/14867600/toyota/kluger/vic/narre-warren/suv,2026-01-25T15:33:31,,
2022,Toyota,Kluger,Gxl Hybrid Awd,Wagon,95100,Automatic,,55990,Hybrid,VIC,car/14878574/toyota/kluger/vic/narre-warren/suv,2026-01-25T15:33:31,,
2023,Toyota,Camry,Ascent,Sedan,78538,Automatic,,32990,Premium,VIC,car/14871914/toyota/camry/vic/frankston/sedan,2026-01-25T15:33:31,,
2024,Toyota,Hilux,Sr5 48V (4X4),Double Cab Chassis,20330,Automatic,,71990,Hybrid,VIC,car/14911399/toyota/hilux/vic/frankston/dual-cab,2026-01-25T15:33:31,,
2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,17120,Automatic,,35990,Hybrid,VIC,car/14832500/toyota/corolla/vic/frankston/hatchback,2026-01-25T15:33:31,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,77663,Automatic,,28990,Hybrid,VIC,car/14851781/toyota/corolla/vic/narre-warren/sedan,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,157290,Automatic,,34990,Hybrid,VIC,car/14896125/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2021,Toyota,HiAce,Slwb Commuter (12 Seats),Bus,65190,Automatic,,63500,Diesel,VIC,car/14788337/toyota/hiace/vic/narre-warren/people-mover,2026-01-25T15:33:31,,
2022,Toyota,GR Yaris,Gr,Hatchback,52328,Manual,,45990,Premium,VIC,car/14913041/toyota/gr-yaris/vic/narre-warren/hatchback,2026-01-25T15:33:31,,
2023,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,31244,Automatic,,58990,Hybrid,VIC,car/14911393/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
2020,Toyota,C-HR,Koba (2Wd) Hybrid,Wagon,79177,Automatic,,33990,Hybrid,VIC,car/14924292/toyota/c-hr/vic/nunawading/suv,2026-01-25T15:33:31,,
2020,Toyota,Camry,Ascent,Sedan,126767,Automatic,2026-05-18,26726,Unleaded,VIC,car/14923033/toyota/camry/vic/burwood/sedan,2026-01-25T15:33:31,,
2020,Toyota,RAV4,Gx (2Wd),Wagon,79514,Automatic,,33888,Unleaded,VIC,car/14922592/toyota/rav4/vic/oakleigh/suv,2026-01-25T15:33:31,,
2022,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,25047,Automatic,2026-07-23,43777,Hybrid,VIC,car/14926337/toyota/rav4/vic/heidelberg/suv,2026-01-25T15:33:31,,
2015,Toyota,Corolla,Ascent Sport,Hatchback,106518,Automatic,2026-07-05,18990,Unleaded,VIC,car/14924926/toyota/corolla/vic/camberwell/hatchback,2026-01-25T15:33:31,,
2018,Toyota,RAV4,Gxl (2Wd),Wagon,85646,Automatic,2026-05-28,28777,Unleaded,VIC,car/14926339/toyota/rav4/vic/heidelberg/suv,2026-01-25T15:33:31,,
2019,Toyota,Kluger,Gxl (4X2),Wagon,78797,Automatic,,37990,Unleaded,VIC,car/14916231/toyota/kluger/vic/frankston/suv,2026-01-25T15:33:31,,
2020,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,103252,Automatic,,24990,Hybrid,VIC,car/14903500/toyota/corolla/vic/frankston/hatchback,2026-01-25T15:33:31,,
2020,Toyota,RAV4,Gxl (2Wd),Wagon,80963,Automatic,,33990,Unleaded,VIC,car/14813089/toyota/rav4/vic/frankston/suv,2026-01-25T15:33:31,,
