year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2007.0,Audi,A4,2.0 B7 CVT Sedan,Sedan,5.0,2007-08,2007-10,WAUZZZ8E98A052439,No Plates,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,CVT,188564,km,Grey,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351920/motor-vehicles-motor-cycles/2007-audi-a4-2-0-b7-cvt-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Leather Trim, Power Steering, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 470 (364189)",2.0,109.0,1h 13m19s,active
2014.0,Hyundai,i30,Active GD Automatic Hatchback,Hatchback,5.0,2014-02,2014-03,KMHD251EMEU182264,CO91YU,NSW,"Sold Unregistered, Without Plates",0.0,4.0,1.8,Petrol,Automatic,115095,km,White,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351921/motor-vehicles-motor-cycles/2014-hyundai-i30-active-gd-automatic-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 280 (363567)",20.0,1709.0,1h 12m49s,active
2006.0,Land,Rover,Range Rover Sport Turbo Diesel Automatic Wagon,Wagon,5.0,2006-05,2006-07,SALLSAA136A963346,CDT51R,NSW,"Sold Unregistered, Without Plates",,6.0,2.7,Diesel,Automatic,309707,km,Red,Cream,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351922/motor-vehicles-motor-cycles/2006-land-rover-range-rover-sport-turbo-diesel-automatic-wagon,"Windscreen Chipped or Cracked.
Medium Dent on Drivers door
Seat Torn Drivers
Brakes require attention, Recommend towing on collection
Controls inoperable Electric park brake faulty
Hood Lining Sagging
Other Warning light ON
Dash Torn or Cracked
Medium Scratch on various panels
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Roof Rail, Sunroof, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 18 (365500)",17.0,1100.0,1h 12m3s,active
2010.0,Land,Rover,Discovery 3.0 SDV6 HSE Series 4 T/Diesel Auto 7 Seats Wagon,Wagon,7.0,2010-12,2011-02,SALLAAAF3BA564567,BVF15Y,NSW,"Sold Unregistered, Without Plates",,6.0,3,Diesel,Automatic,211599,km,Brown,Cream,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351923/motor-vehicles-motor-cycles/2010-land-rover-discovery-3-0-sdv6-hse-series-4-t-diesel-auto-7-seats-wagon,"Medium Dent on Rear bumper bar
Door Mirror Broken Driver side
Medium Dent on Roof
Medium Scratch on Driver side rear quarter panel
Dents or marks on body consistent with age and kilometres.
Suspension requires attention","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Roof racks, Satellite navigation system, Third Row Seat, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 45 (365496)",41.0,2709.0,1h 11m35s,active
2012.0,Mitsubishi,Triton,4X4 GLX-R MN Turbo Diesel Automatic Dual Cab,Dual Cab Chassis,5.0,2012-11,2013-05,MMAJYKB40DD001734,No plates,NSW,"Sold Unregistered, Without Plates - Sold with Blue Slip",,4.0,2.5,Diesel,Automatic,189641,km,Grey,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10351924/motor-vehicles-motor-cycles/2012-mitsubishi-triton-4x4-glx-r-mn-turbo-diesel-automatic-dual-cab,"Windscreen Chipped or Cracked.
Large Dent on Tailgate
Medium Dent on Passenger side front door
Suspension requires attention
Front Seat worn driver side
Medium Scratch on various panels
Dents or marks on body consistent with age and kilometres.
Corrosion visible on scratch dent rear panel","Air Conditioning, Bull Bar, CD Player, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 78 (365478)",40.0,3400.0,1h 10m43s,active
2013.0,Alfa,Romeo,Giulietta Progression Automatic Hatchback,Hatchback,5.0,2013-05,2014-06,ZAR94000007225881,DP20CO,NSW,"Sold Unregistered, Without Plates",0.0,4.0,1.4,Petrol,Automatic,117121,km,Silver,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351925/motor-vehicles-motor-cycles/2013-alfa-romeo-giulietta-progression-automatic-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Power Steering, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 132 (362864)",4.0,309.0,1h 10m21s,active
,Captiva,7,LX AWD CG II Turbo Diesel Automatic 7 Seats Wagon,Wagon,7.0,Unable to locate,2012-12,KL3CD266JCB096685,CJT44A,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2.2,Diesel,Automatic,242841,km,Black,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351927/motor-vehicles-motor-cycles/holden-captiva-7-lx-awd-cg-ii-turbo-diesel-automatic-7-seats-wagon,"Seat Torn Drivers seat
Steering requires attention.
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Third Row Seat, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 5 (365432)",12.0,1109.0,1h 9m6s,active
2007.0,BMW,325i,325i E92 Automatic Coupe,Coupe,4.0,Unable to locate,2007-01,WBAWB32010PV50380,BAP31Q,NSW,"Sold Unregistered, Without Plates",0.0,6.0,2.5,Petrol,Automatic,200835,km,Black,Cream,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10351928/motor-vehicles-motor-cycles/2007-bmw-325i-325i-e92-automatic-coupe,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Power Steering, Sunroof, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 456 (364363)",36.0,2009.0,1h 8m40s,active
2021.0,LDV,G10,Turbo Diesel Automatic Van,Van,2.0,2021-01,2021-02,LSKG4GL18MA052020,DP22GC,NSW,"Sold Unregistered, Without Plates",0.0,4.0,1.9,Diesel,Automatic,104792,km,White,Grey,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351929/motor-vehicles-motor-cycles/2021-ldv-g10-turbo-diesel-automatic-van,"Front Seat worn Drivers
Large Dent on Passenger side sill panel and guard
Rear Cracked bumper.
Engine light ON
Dents or marks on body consistent with age and kilometres.
Medium Dent on body panel","Air Conditioning, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 3, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 521 (365182)",55.0,6586.0,1h 8m17s,active
2006.0,Mercedes,Benz,ML500 Luxury W164 Automatic Wagon,Wagon,5.0,2006-03,2006-05,WDC1641752A107829,No plates,NSW,"Sold Unregistered, Without Plates",0.0,8.0,5,Petrol,Automatic,145631,km,Silver,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351930/motor-vehicles-motor-cycles/2006-mercedes-benz-ml500-luxury-w164-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Central Locking, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Roof Rail, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 466 (364624)",21.0,1700.0,1h 6m23s,active
2012.0,Land,Rover,Freelander 2 SE TD4 Turbo Diesel Automatic Wagon,Wagon,5.0,2012-08,2012-10,SALFA2AB1CH315827,No plates,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2.2,Diesel,Automatic,228886,km,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351931/motor-vehicles-motor-cycles/2012-land-rover-freelander-2-se-td4-turbo-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Roof racks, Satellite navigation system, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 488 (364601)",11.0,609.0,1h 5m52s,active
2011.0,Mercedes,Benz,E-Class E250 CDI ELEGANCE C207 Turbo Diesel Auto Coupe,Coupe,4.0,2011-02,2012-06,WDD2073032F111235,EZP73V,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2.1,Diesel,Automatic,152127,km,Silver,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351932/motor-vehicles-motor-cycles/2011-mercedes-benz-e-class-e250-cdi-elegance-c207-turbo-diesel-auto-coupe,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Satellite Navigation System, Sunroof, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 474 (364202)",75.0,6321.0,1h 5m34s,active
2012.0,Hyundai,iX35,SE FWD LM Automatic Wagon,Wagon,5.0,2012-10,2013-01,TMAJU81BMDJ377938,ZOW058,VIC,01-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic,287170,km,White,Black Leather,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060233/motor-vehicles-motor-cycles/2012-hyundai-ix35-se-fwd-lm-automatic-wagon,"Seat Torn Drivers
Airbag light ON
Large Dent on Around vehicle
Corrosion visible Around vehicle
Dents or marks on body consistent with age and kilometres.
Radio requires attention.","Air Conditioning, Auto Control, CD Player, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 320 (364585)",11.0,2200.0,50m9s,active
2018.0,Ford,Escape,AMBIENTE FWD ZG Automatic Wagon,Wagon,5.0,2018-01,2018-03,WF0AXXWPMAJL60305,1MP9QE,VIC,07-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.5,Petrol,Automatic,145714,km,Red,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060239/motor-vehicles-motor-cycles/2018-ford-escape-ambiente-fwd-zg-automatic-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 23 (364670)",50.0,2900.0,49m15s,active
2010.0,Mercedes,Benz,C200 CGI W204 Automatic Sedan,Sedan,5.0,2010-04,2010-05,WDD2040482A395441,XSD203,VIC,06-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.8,Petrol,Automatic,379840,km,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060379/motor-vehicles-motor-cycles/2010-mercedes-benz-c200-cgi-w204-automatic-sedan,"Medium Scratch on Boot
Paint peeling Roof
Front Cracked bumper.
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Oil Leak.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park distance control front, Park Distance Control Rear, Power Steering, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 982 (364141)",9.0,809.0,48m49s,active
2017.0,Kia,Sportage,Si QL Turbo Diesel Automatic Wagon,Wagon,5.0,2017-02,2017-06,KNAPM813SH7260111,1XY8VL,VIC,27-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic,101605,km,White,Black,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060385/motor-vehicles-motor-cycles/2017-kia-sportage-si-ql-turbo-diesel-automatic-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Auto Control, Bluetooth Capability, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1052 (364876)",20.0,2900.0,1d 0h 48m29s,active
2014.0,BMW,2,Series Active Tour 218d F45 Turbo Diesel Auto - 8 Speed Wagon,Wagon,5.0,2014-09,2014-11,WBA2C12020VZ90930,ADC055,VIC,04-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic - 8 Speed,86552,km,White,Cream Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060418/motor-vehicles-motor-cycles/2014-bmw-2-series-active-tour-218d-f45-turbo-diesel-auto-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Digital Service History","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 125 (364969)",143.0,7509.0,48m8s,active
2006.0,Honda,Accord,Automatic Sedan (WOVR - Inspected),,5.0,2006-08,2006-10,MRHCM56406P032719,No plates,,"Sold Unregistered, Without Plates",2.0,4.0,2.4,Petrol,Automatic - 4 Speed,173666,km,Silver,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060510/motor-vehicles-motor-cycles/2006-honda-accord-automatic-sedan-wovr-inspected,"Dents or marks on body consistent with age and kilometres.
Paint peeling Around vehicle
Body/panel damage Left passenger front and rear doors
Medium Scratch on Around vehicle
Windscreen Chipped or Cracked.
Paint fading various panels","Air Conditioning, Cd Player, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Park Distance Control Rear, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 396 (362701)",0.0,9.0,1d 1h 47m44s,active
2015.0,Jeep,Grand,Cherokee Laredo (4x4) WK Turbo Diesel Auto - 8 Speed Wagon,Wagon,5.0,2015-04,2015-07,1C4RJFEMXFC808737,2DC2FF,VIC,30-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3,Diesel,Automatic - 8 Speed,134727,km,Grey,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060514/motor-vehicles-motor-cycles/2015-jeep-grand-cherokee-laredo-4x4-wk-turbo-diesel-auto-8-speed-wagon,"Engine noise observed.
Marks in boot
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Auto Control, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 784 (365021)",52.0,4000.0,52m6s,active
2000.0,Mercedes,Benz,S500L W220 Automatic Sedan,Sedan,5.0,2000-04,2000-06,WDB2201752A122690,No plates,NSW,"Sold Unregistered, Without Plates",0.0,8.0,5,Petrol,Automatic,239487,km,Black,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060549/motor-vehicles-motor-cycles/2000-mercedes-benz-s500l-w220-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Engine bay noise observed, possibly spark plug leads
Medium Dent on Roof
Paint Touch Ups evident around vehicle
Medium dents evident around vehicle
Paint fading Side mirror
Corrosion visible Around sunroof","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, Park Distance Control Front, Park Distance Control Rear, Power Steering, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 548",39.0,4009.0,51m37s,active
2010.0,Toyota,Hilux,SR (4x4) KUN26R Turbo Diesel Manual Dual Cab,Dual Cab,5.0,2010-09,2010-09,MR0FZ22G601040472,No Plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,3,Diesel,Manual,264365,km,White,Grey,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060583/motor-vehicles-motor-cycles/2010-toyota-hilux-sr-4x4-kun26r-turbo-diesel-manual-dual-cab,"Dents or marks on body consistent with age and kilometres.
Medium Dent on Various Locations
Clutch Requires attention
Damaged Rear Taillights","Bluetooth Capability, Bull Bar, CD Player, Central Locking, Driver Airbag, Electric Windows, MP3 Capability, Nudge Bar, Power Steering, Crash Test Star Rating 4, Location: 451 Palmers Road, (Enter from K&S Freighters on Palmers Road), Truganina, VIC, 3026, Key No: 49B",10.0,609.0,1d 0h 46m19s,active
2018.0,Toyota,Rav,4 FWD GX ZSA42R CVT Wagon,Wagon,5.0,2018-07,2018-07,JTMZDREV10J171130,No Plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,CVT,74520,km,White,Black,Yes,No,No,Unknown,Yes,VIC,https://www.grays.com/lot/0001-21060584/motor-vehicles-motor-cycles/2018-toyota-rav-4-fwd-gx-zsa42r-cvt-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 451 Palmers Road, (Enter from K&S Freighters on Palmers Road), Truganina, VIC, 3026, Key No: 107B",66.0,9500.0,1d 0h 46m5s,active
2018.0,Toyota,Hilux,4X2 WORKMATE TGN121R Automatic Dual Cab,Dual Cab,5.0,2018-12,2019-01,MR0EX3CD601372682,No Plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2.7,Petrol,Automatic,58116,km,White,Grey,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060585/motor-vehicles-motor-cycles/2018-toyota-hilux-4x2-workmate-tgn121r-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Large Dent on Various locations","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 451 Palmers Road, (Enter from K&S Freighters on Palmers Road), Truganina, VIC, 3026, Key No: 60B",52.0,6000.0,1d 0h 45m31s,active
2018.0,Toyota,Hilux,4X2 WORKMATE TGN121R Automatic Dual Cab,Dual Cab,5.0,2018-10,2018-10,MR0EX3CDX01372555,No Plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2.7,Petrol,Automatic,65850,km,White,Grey,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060586/motor-vehicles-motor-cycles/2018-toyota-hilux-4x2-workmate-tgn121r-automatic-dual-cab,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 451 Palmers Road, (Enter from K&S Freighters on Palmers Road), Truganina, VIC, 3026, Key No: 18B",30.0,8000.0,1d 0h 44m55s,active
2018.0,Toyota,Hilux,4X2 WORKMATE TGN121R Automatic Dual Cab,Dual Cab,5.0,2018-09,2018-10,MR0EX3CD301380643,No Plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2.7,Petrol,Automatic,32246,km,White,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060587/motor-vehicles-motor-cycles/2018-toyota-hilux-4x2-workmate-tgn121r-automatic-dual-cab,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 451 Palmers Road, (Enter from K&S Freighters on Palmers Road), Truganina, VIC, 3026, Key No: 41B",39.0,3700.0,1d 0h 44m31s,active
2018.0,Toyota,Hilux,4X2 WORKMATE TGN121R Automatic Dual Cab,Dual Cab,5.0,2018-11,2018-11,MR0EX3CD401372616,No Plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2.7,Petrol,Automatic,33164,km,White,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060588/motor-vehicles-motor-cycles/2018-toyota-hilux-4x2-workmate-tgn121r-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Large Dent on Various Locations","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 451 Palmers Road, (Enter from K&S Freighters on Palmers Road), Truganina, VIC, 3026, Key No: 71B",59.0,8000.0,1d 0h 44m12s,active
2012.0,Suzuki,APV,Manual Van,Van,2.0,2012-07,2012-08,MHYGDN71V00304572,ZMR050,,20/12/2025 -Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered,2.0,4.0,1.6,Petrol,Manual,204260,km,White,Grey,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060635/motor-vehicles-motor-cycles/2012-suzuki-apv-manual-van,"Minor transmission noise observed.
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Driver Airbag, Power Steering, Crash Test Star Rating 3, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1014 (364862)",22.0,1909.0,1d 0h 44m1s,active
2014.0,Hyundai,Santa,Fe Highlander DM Turbo Diesel Automatic 7 Seats Wagon,Wagon,7.0,2014-06,2014-07,KMHSU81XSEU361900,S703BEP,SA,"Sold Unregistered, Without Plates",2.0,4.0,2.2,Diesel,Automatic,"244121 Odometer discrepancy detected, see attached history report.",km,White,Black Leather,Yes,Yes,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060638/motor-vehicles-motor-cycles/2014-hyundai-santa-fe-highlander-dm-turbo-diesel-automatic-7-seats-wagon,"Other Warning light ON
Front Seat Stains
Dents or marks on body consistent with age and kilometres.
Large Scratch on Rear quarter panel driver side
Paint peeling, Corroded paint chip Bonnet
Comment: Skirting damaged.
Comment: Skirting damaged.","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, Sunroof, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 466 (365247)",4.0,400.0,2d 0h 43m48s,active
2015.0,Ford,Ranger,XLT 4X4 PX Turbo Diesel Automatic Dual Cab,Dual Cab Chassis,5.0,2015-05,2015-06,MNAUMFF50FW447947,1ZT7WI,VIC,06-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,5.0,3.2,Diesel,Automatic,"184431 Odometer discrepancy detected, see attached history report",km,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060644/motor-vehicles-motor-cycles/2015-ford-ranger-xlt-4x4-px-turbo-diesel-automatic-dual-cab,Dents or marks on body consistent with age and kilometres.,"Air conditioning, Bluetooth Capability, Big LED light, CD Player, Central locking, Climate Control, Cruise Control, Driver airbag, Snorkel, Electric Windows, Petrol tank, Leather Trim, Mp3 capability, Iron roof rack, GPS navigation, Antenna, Heavy Duty 48"" Inch High Lift Farm Jack Black Red 4WD 4x4, Power steering, Reversing Camera, Roof Rail, Tyre sensor, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 471 (364509)",38.0,6200.0,43m37s,active
2014.0,Volkswagen,Tiguan,132 TSI PACIFIC 5N Automatic Wagon,Wagon,5.0,2014-04,2014-07,WVGZZZ5NZEW115019,No plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,Automatic,109180,km,White,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060649/motor-vehicles-motor-cycles/2014-volkswagen-tiguan-132-tsi-pacific-5n-automatic-wagon,"Other Warning light ON
Medium Scuff on Rear driver side
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, Power Steering, Roof Rail, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 596 (365288)",46.0,2909.0,43m24s,active
2011.0,Audi,Q5,2.0 TDI Quattro 8R Turbo Diesel Automatic Wagon,Wagon,5.0,2011-07,2011-09,WAUZZZ8R2CA021481,1XK1OD,VIC,26-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic,161220,km,White,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060650/motor-vehicles-motor-cycles/2011-audi-q5-2-0-tdi-quattro-8r-turbo-diesel-automatic-wagon,"Medium Scratch on Around vehicle
Medium Dent, Scuff on Front bumper
Dents or marks on body consistent with age and kilometres.
Comment: Warning light Is referring to bulb failure.
Comment: Warning light Is referring to bulb failure.","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Roof Rail, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 624 (365408)",31.0,2409.0,43m11s,active
